mass_A
t,x,y
1.455783333E2,2.009602574E-1,4.232562983E-1
1.455825000E2,2.009602574E-1,4.232562983E-1
1.455866667E2,2.009602574E-1,4.232562983E-1
1.455908333E2,2.009602574E-1,4.232562983E-1
1.455950000E2,2.009602574E-1,4.232562983E-1
1.455991667E2,2.011164554E-1,4.233370957E-1
1.456033333E2,2.011164554E-1,4.233370957E-1
1.456075000E2,2.011164554E-1,4.233370957E-1
1.456116667E2,2.011164554E-1,4.233370957E-1
1.456158333E2,2.011164554E-1,4.233370957E-1
1.456200000E2,2.011164554E-1,4.233370957E-1
1.456241667E2,2.011164554E-1,4.233370957E-1
1.456283333E2,2.011164554E-1,4.233370957E-1
1.456325000E2,2.011164554E-1,4.233370957E-1
1.456366667E2,2.011164554E-1,4.233370957E-1
1.456408333E2,2.011164554E-1,4.233370957E-1
1.456450000E2,2.011164554E-1,4.233370957E-1
1.456491667E2,2.011164554E-1,4.233370957E-1
1.456533333E2,2.011164554E-1,4.233370957E-1
1.456575000E2,2.017455648E-1,4.233457305E-1
1.456616667E2,2.017455648E-1,4.233457305E-1
1.456658333E2,2.017455648E-1,4.233457305E-1
1.456700000E2,2.017455648E-1,4.233457305E-1
1.456741667E2,2.017455648E-1,4.233457305E-1
1.456783333E2,2.017455648E-1,4.233457305E-1
1.456825000E2,2.017455648E-1,4.233457305E-1
1.456866667E2,2.017455648E-1,4.233457305E-1
1.456908333E2,2.017455648E-1,4.233457305E-1
1.456950000E2,2.017455648E-1,4.233457305E-1
1.456991667E2,2.017455648E-1,4.233457305E-1
1.457033333E2,2.017455648E-1,4.233457305E-1
1.457075000E2,2.017455648E-1,4.233457305E-1
1.457116667E2,2.017455648E-1,4.233457305E-1
1.457158333E2,2.017455648E-1,4.233457305E-1
1.457200000E2,2.017455648E-1,4.233457305E-1
1.457241667E2,2.017455648E-1,4.233457305E-1
1.457283333E2,2.017455648E-1,4.233457305E-1
1.457325000E2,2.020579609E-1,4.235073253E-1
1.457366667E2,2.020579609E-1,4.235073253E-1
1.457408333E2,2.020579609E-1,4.235073253E-1
1.457450000E2,2.020579609E-1,4.235073253E-1
1.457491667E2,2.020579609E-1,4.235073253E-1
1.457533333E2,2.020579609E-1,4.235073253E-1
1.457575000E2,2.020579609E-1,4.235073253E-1
1.457616667E2,2.020579609E-1,4.235073253E-1
1.457658333E2,2.020579609E-1,4.235073253E-1
1.457700000E2,2.020579609E-1,4.235073253E-1
1.457741667E2,2.020579609E-1,4.235073253E-1
1.457783333E2,2.021419963E-1,4.231152113E-1
1.457825000E2,2.021419963E-1,4.231152113E-1
1.457866667E2,2.022152382E-1,4.235094840E-1
1.457908333E2,2.022152382E-1,4.235094840E-1
1.457950000E2,2.022152382E-1,4.235094840E-1
1.457991667E2,2.023725156E-1,4.235116427E-1
1.458033333E2,2.023725156E-1,4.235116427E-1
1.458075000E2,2.023725156E-1,4.235116427E-1
1.458116667E2,2.023725156E-1,4.235116427E-1
1.458158333E2,2.023725156E-1,4.235116427E-1
1.458200000E2,2.023725156E-1,4.235116427E-1
1.458241667E2,2.023725156E-1,4.235116427E-1
1.458283333E2,2.023725156E-1,4.235116427E-1
1.458325000E2,2.024511543E-1,4.235127221E-1
1.458366667E2,2.026084316E-1,4.235148808E-1
1.458408333E2,2.026084316E-1,4.235148808E-1
1.458450000E2,2.026084316E-1,4.235148808E-1
1.458491667E2,2.026084316E-1,4.235148808E-1
1.458533333E2,2.026084316E-1,4.235148808E-1
1.458575000E2,2.026084316E-1,4.235148808E-1
1.458616667E2,2.026084316E-1,4.235148808E-1
1.458658333E2,2.026084316E-1,4.235148808E-1
1.458700000E2,2.026084316E-1,4.235148808E-1
1.458741667E2,2.026084316E-1,4.235148808E-1
1.458783333E2,2.033194178E-1,4.232886789E-1
1.458825000E2,2.030802637E-1,4.235213569E-1
1.458866667E2,2.030802637E-1,4.235213569E-1
1.458908333E2,2.030802637E-1,4.235213569E-1
1.458950000E2,2.030802637E-1,4.235213569E-1
1.458991667E2,2.030802637E-1,4.235213569E-1
1.459033333E2,2.030802637E-1,4.235213569E-1
1.459075000E2,2.030802637E-1,4.235213569E-1
1.459116667E2,2.030802637E-1,4.235213569E-1
1.459158333E2,2.030802637E-1,4.235213569E-1
1.459200000E2,2.030802637E-1,4.235213569E-1
1.459241667E2,2.030802637E-1,4.235213569E-1
1.459283333E2,2.030802637E-1,4.235213569E-1
1.459325000E2,2.030802637E-1,4.235213569E-1
1.459366667E2,2.030802637E-1,4.235213569E-1
1.459408333E2,2.033161798E-1,4.235245950E-1
1.459450000E2,2.033161798E-1,4.235245950E-1
1.459491667E2,2.033161798E-1,4.235245950E-1
1.459533333E2,2.033161798E-1,4.235245950E-1
1.459575000E2,2.033161798E-1,4.235245950E-1
1.459616667E2,2.033161798E-1,4.235245950E-1
1.459658333E2,2.033161798E-1,4.235245950E-1
1.459700000E2,2.033161798E-1,4.235245950E-1
1.459741667E2,2.033161798E-1,4.235245950E-1
1.459783333E2,2.033161798E-1,4.235245950E-1
1.459825000E2,2.033161798E-1,4.235245950E-1
1.459866667E2,2.033161798E-1,4.235245950E-1
1.459908333E2,2.033161798E-1,4.235245950E-1
1.459950000E2,2.033161798E-1,4.235245950E-1
1.459991667E2,2.033161798E-1,4.235245950E-1
1.460033333E2,2.033161798E-1,4.235245950E-1
1.460075000E2,2.035520958E-1,4.235278331E-1
1.460116667E2,2.038698886E-1,4.232962344E-1
1.460158333E2,2.038698886E-1,4.232962344E-1
1.460200000E2,2.038698886E-1,4.232962344E-1
1.460241667E2,2.038698886E-1,4.232962344E-1
1.460283333E2,2.038698886E-1,4.232962344E-1
1.460325000E2,2.038698886E-1,4.232962344E-1
1.460366667E2,2.038698886E-1,4.232962344E-1
1.460408333E2,2.043417207E-1,4.233027106E-1
1.460450000E2,2.043417207E-1,4.233027106E-1
1.460491667E2,2.043417207E-1,4.233027106E-1
1.460533333E2,2.043417207E-1,4.233027106E-1
1.460575000E2,2.043417207E-1,4.233027106E-1
1.460616667E2,2.043417207E-1,4.233027106E-1
1.460658333E2,2.043417207E-1,4.233027106E-1
1.460700000E2,2.043417207E-1,4.233027106E-1
1.460741667E2,2.043417207E-1,4.233027106E-1
1.460783333E2,2.043417207E-1,4.233027106E-1
1.460825000E2,2.043417207E-1,4.233027106E-1
1.460866667E2,2.045776368E-1,4.233059486E-1
1.460908333E2,2.045776368E-1,4.233059486E-1
1.460950000E2,2.045776368E-1,4.233059486E-1
1.460991667E2,2.045776368E-1,4.233059486E-1
1.461033333E2,2.045776368E-1,4.233059486E-1
1.461075000E2,2.045776368E-1,4.233059486E-1
1.461116667E2,2.045776368E-1,4.233059486E-1
1.461158333E2,2.045776368E-1,4.233059486E-1
1.461200000E2,2.045776368E-1,4.233059486E-1
1.461241667E2,2.045776368E-1,4.233059486E-1
1.461283333E2,2.052078256E-1,4.232359448E-1
1.461325000E2,2.052078256E-1,4.232359448E-1
1.461366667E2,2.052078256E-1,4.232359448E-1
1.461408333E2,2.052078256E-1,4.232359448E-1
1.461450000E2,2.052078256E-1,4.232359448E-1
1.461491667E2,2.052078256E-1,4.232359448E-1
1.461533333E2,2.052078256E-1,4.232359448E-1
1.461575000E2,2.052078256E-1,4.232359448E-1
1.461616667E2,2.052078256E-1,4.232359448E-1
1.461658333E2,2.052853849E-1,4.233156628E-1
1.461700000E2,2.055213009E-1,4.233189009E-1
1.461741667E2,2.055213009E-1,4.233189009E-1
1.461783333E2,2.055213009E-1,4.233189009E-1
1.461825000E2,2.056785783E-1,4.233210596E-1
1.461866667E2,2.059144944E-1,4.233242976E-1
1.461908333E2,2.059144944E-1,4.233242976E-1
1.461950000E2,2.059931330E-1,4.233253770E-1
1.461991667E2,2.061504104E-1,4.233275357E-1
1.462033333E2,2.061504104E-1,4.233275357E-1
1.462075000E2,2.061504104E-1,4.233275357E-1
1.462116667E2,2.062290491E-1,4.233286151E-1
1.462158333E2,2.062290491E-1,4.233286151E-1
1.462200000E2,2.063863264E-1,4.233307738E-1
1.462241667E2,2.066222425E-1,4.233340118E-1
1.462283333E2,2.067019605E-1,4.232564525E-1
1.462325000E2,2.070973126E-1,4.231045719E-1
1.462366667E2,2.070973126E-1,4.231045719E-1
1.462408333E2,2.070962333E-1,4.231832106E-1
1.462450000E2,2.070962333E-1,4.231832106E-1
1.462491667E2,2.070962333E-1,4.231832106E-1
1.462533333E2,2.070962333E-1,4.231832106E-1
1.462575000E2,2.070962333E-1,4.231832106E-1
1.462616667E2,2.070962333E-1,4.231832106E-1
1.462658333E2,2.073289113E-1,4.234223647E-1
1.462700000E2,2.073289113E-1,4.234223647E-1
1.462741667E2,2.073289113E-1,4.234223647E-1
1.462783333E2,2.073289113E-1,4.234223647E-1
1.462825000E2,2.073289113E-1,4.234223647E-1
1.462866667E2,2.076445454E-1,4.233480434E-1
1.462908333E2,2.076445454E-1,4.233480434E-1
1.462950000E2,2.081163775E-1,4.233545196E-1
1.462991667E2,2.083522935E-1,4.233577576E-1
1.463033333E2,2.085095709E-1,4.233599163E-1
1.463075000E2,2.087454869E-1,4.233631544E-1
1.463116667E2,2.088241256E-1,4.233642338E-1
1.463158333E2,2.089814030E-1,4.233663925E-1
1.463200000E2,2.092162396E-1,4.234482692E-1
1.463241667E2,2.094521557E-1,4.234515073E-1
1.463283333E2,2.096880717E-1,4.234547453E-1
1.463325000E2,2.097667104E-1,4.234558247E-1
1.463366667E2,2.097667104E-1,4.234558247E-1
1.463408333E2,2.099239878E-1,4.234579834E-1
1.463450000E2,2.101599038E-1,4.234612215E-1
1.463491667E2,2.102385425E-1,4.234623008E-1
1.463533333E2,2.106317359E-1,4.234676976E-1
1.463575000E2,2.109462907E-1,4.234720150E-1
1.463616667E2,2.109462907E-1,4.234720150E-1
1.463658333E2,2.109473700E-1,4.233933763E-1
1.463700000E2,2.113416428E-1,4.233201344E-1
1.463741667E2,2.118156336E-1,4.231693332E-1
1.463783333E2,2.123661044E-1,4.231768887E-1
1.463825000E2,2.126020204E-1,4.231801267E-1
1.463866667E2,2.128390158E-1,4.231047261E-1
1.463908333E2,2.137040413E-1,4.231165990E-1
1.463950000E2,2.137816006E-1,4.231963170E-1
1.463991667E2,2.139377986E-1,4.232771144E-1
1.464033333E2,2.144861107E-1,4.234419473E-1
1.464075000E2,2.151938589E-1,4.234516615E-1
1.464116667E2,2.151938589E-1,4.234516615E-1
1.464158333E2,2.151938589E-1,4.234516615E-1
1.464200000E2,2.151938589E-1,4.234516615E-1
1.464241667E2,2.154297749E-1,4.234548995E-1
1.464283333E2,2.160588844E-1,4.234635344E-1
1.464366667E2,2.166104345E-1,4.233924512E-1
1.464408333E2,2.167677118E-1,4.233946099E-1
1.464450000E2,2.170844253E-1,4.232416499E-1
1.464491667E2,2.177135347E-1,4.232502848E-1
1.464533333E2,2.181853668E-1,4.232567609E-1
1.464575000E2,2.186571989E-1,4.232632370E-1
1.464616667E2,2.193660264E-1,4.231943125E-1
1.464658333E2,2.203886754E-1,4.236267179E-1
1.464700000E2,2.209831193E-1,4.236348769E-1
1.464741667E2,2.215857223E-1,4.230485920E-1
1.464783333E2,2.221747269E-1,4.234530470E-1
1.464825000E2,2.224389242E-1,4.234566733E-1
1.464866667E2,2.231663733E-1,4.234005961E-1
1.464908333E2,2.238286797E-1,4.232775630E-1
1.464950000E2,2.244231236E-1,4.232857221E-1
1.464991667E2,2.250175675E-1,4.232938811E-1
1.465033333E2,2.254138635E-1,4.232993205E-1
1.465075000E2,2.261440323E-1,4.230450953E-1
1.465116667E2,2.270044866E-1,4.229247819E-1
1.465158333E2,2.277319358E-1,4.228687048E-1
1.465200000E2,2.289253564E-1,4.225547762E-1
1.465241667E2,2.295207069E-1,4.224968859E-1
1.465283333E2,2.303811613E-1,4.223765725E-1
1.465325000E2,2.315709557E-1,4.223268413E-1
1.465366667E2,2.326983270E-1,4.220120062E-1
1.465408333E2,2.332927710E-1,4.220201652E-1
1.465450000E2,2.335569683E-1,4.220237914E-1
1.465491667E2,2.342844174E-1,4.219677142E-1
1.465533333E2,2.349467238E-1,4.218446812E-1
1.465575000E2,2.357429419E-1,4.215913626E-1
1.465616667E2,2.372675158E-1,4.212159175E-1
1.465658333E2,2.388554192E-1,4.210395270E-1
1.465700000E2,2.398488788E-1,4.208549774E-1
1.465741667E2,2.410422995E-1,4.205410488E-1
1.465783333E2,2.422981432E-1,4.204922241E-1
1.465825000E2,2.428925871E-1,4.205003832E-1
1.465866667E2,2.442181064E-1,4.201882677E-1
1.465908333E2,2.454757633E-1,4.200073444E-1
1.465950000E2,2.466700905E-1,4.196273665E-1
1.465991667E2,2.486597293E-1,4.190601193E-1
1.466033333E2,2.504512201E-1,4.184901525E-1
1.466075000E2,2.521739420E-1,4.181174271E-1
1.466116667E2,2.532334508E-1,4.179337841E-1
1.466158333E2,2.549570792E-1,4.174950093E-1
1.466200000E2,2.563486478E-1,4.171838005E-1
1.466241667E2,2.577438427E-1,4.166083943E-1
1.466283333E2,2.597343881E-1,4.159750978E-1
1.466325000E2,2.613268244E-1,4.154684606E-1
1.466366667E2,2.635888195E-1,4.143103958E-1
1.466408333E2,2.657169029E-1,4.132826165E-1
1.466450000E2,2.676023370E-1,4.132974240E-1
1.466491667E2,2.692302089E-1,4.124059736E-1
1.466533333E2,2.704272558E-1,4.118278477E-1
1.466575000E2,2.725489933E-1,4.112624137E-1
1.466616667E2,2.740093309E-1,4.107539634E-1
1.466658333E2,2.778022458E-1,4.087581082E-1
1.466700000E2,2.797358074E-1,4.074634119E-1
1.466741667E2,2.821317143E-1,4.061750615E-1
1.466783333E2,2.837947327E-1,4.053390843E-1
1.466825000E2,2.857210419E-1,4.045727826E-1
1.466866667E2,2.893130891E-1,4.027723557E-1
1.466908333E2,2.913108870E-1,4.016106646E-1
1.466950000E2,2.941772982E-1,3.997342162E-1
1.466991667E2,2.963850293E-1,3.977166036E-1
1.467033333E2,2.993790063E-1,3.961722149E-1
1.467075000E2,3.013161942E-1,3.946133214E-1
1.467116667E2,3.044531486E-1,3.922781539E-1
1.467158333E2,3.068554015E-1,3.905274583E-1
1.467200000E2,3.094666810E-1,3.879868904E-1
1.467241667E2,3.123367184E-1,3.858462447E-1
1.467283333E2,3.154736729E-1,3.835110773E-1
1.467325000E2,3.180894852E-1,3.806402628E-1
1.467366667E2,3.206310891E-1,3.783629856E-1
1.467408333E2,3.235147249E-1,3.752316001E-1
1.467450000E2,3.258717793E-1,3.719608634E-1
1.467491667E2,3.290865683E-1,3.687679613E-1
1.467533333E2,3.317729628E-1,3.655678067E-1
1.467575000E2,3.344638900E-1,3.620374055E-1
1.467616667E2,3.370914876E-1,3.583079498E-1
1.467658333E2,3.404601327E-1,3.535316770E-1
1.467700000E2,3.435500755E-1,3.498085672E-1
1.467741667E2,3.452620481E-1,3.454059263E-1
1.467783333E2,3.486180014E-1,3.415543441E-1
1.467825000E2,3.511202995E-1,3.373277053E-1
1.467866667E2,3.537628553E-1,3.325084357E-1
1.467908333E2,3.554865091E-1,3.271017238E-1
1.467950000E2,3.581441251E-1,3.214779107E-1
1.467991667E2,3.601917859E-1,3.165436662E-1
1.468033333E2,3.627823440E-1,3.106997255E-1
1.468075000E2,3.645775906E-1,3.050430540E-1
1.468116667E2,3.664397930E-1,2.993212398E-1
1.468158333E2,3.677817599E-1,2.929977292E-1
1.468200000E2,3.691816171E-1,2.872695691E-1
1.468241667E2,3.706547761E-1,2.810139209E-1
1.468283333E2,3.721215891E-1,2.752206180E-1
1.468325000E2,3.732075177E-1,2.682990372E-1
1.468366667E2,3.737587058E-1,2.618325493E-1
1.468408333E2,3.750400628E-1,2.551118361E-1
1.468450000E2,3.759242172E-1,2.484517330E-1
1.468491667E2,3.762808835E-1,2.417183280E-1
1.468533333E2,3.767476256E-1,2.343837617E-1
1.468575000E2,3.765926612E-1,2.284826225E-1
1.468616667E2,3.769354333E-1,2.207006310E-1
1.468658333E2,3.766982894E-1,2.137138673E-1
1.468700000E2,3.764921766E-1,2.070718306E-1
1.468741667E2,3.762019481E-1,1.993386201E-1
1.468783333E2,3.761953432E-1,1.926002291E-1
1.468825000E2,3.759064745E-1,1.847679447E-1
1.468866667E2,3.746105479E-1,1.781109497E-1
1.468908333E2,3.744698793E-1,1.711150870E-1
1.468950000E2,3.735447184E-1,1.640235740E-1
1.468991667E2,3.720690866E-1,1.569245055E-1
1.469033333E2,3.700837732E-1,1.493449791E-1
1.469075000E2,3.689203985E-1,1.426567726E-1
1.469116667E2,3.663838303E-1,1.358893731E-1
1.469158333E2,3.641306583E-1,1.298514742E-1
1.469200000E2,3.612025380E-1,1.243605125E-1
1.469241667E2,3.571570136E-1,1.189112631E-1
1.469283333E2,3.533896119E-1,1.142352298E-1
1.469325000E2,3.472950723E-1,1.106503056E-1
1.469366667E2,3.408033301E-1,1.071259913E-1
1.469408333E2,3.345585607E-1,1.048602404E-1
1.469450000E2,3.268597995E-1,1.026405945E-1
1.469491667E2,3.183729792E-1,1.000798233E-1
1.469533333E2,3.105845982E-1,9.957655337E-2
1.469575000E2,3.041308020E-1,9.810067472E-2
1.469616667E2,2.937762033E-1,9.334481347E-2
1.469658333E2,2.851834114E-1,9.140488231E-2
1.469700000E2,2.768833831E-1,9.065808131E-2
1.469741667E2,2.683874973E-1,8.875780337E-2
1.469783333E2,2.602842811E-1,8.712716208E-2
1.469825000E2,2.506546780E-1,8.600406453E-2
1.469866667E2,2.422130561E-1,8.496333437E-2
1.469908333E2,2.317193724E-1,8.422474751E-2
1.469950000E2,2.220191872E-1,8.343099002E-2
1.469991667E2,2.122502329E-1,8.283447396E-2
1.470033333E2,2.033281346E-1,8.310838440E-2
1.470075000E2,1.938197514E-1,8.277969187E-2
1.470116667E2,1.835024583E-1,8.362900849E-2
1.470158333E2,1.729363793E-1,8.335186034E-2
1.470200000E2,1.635356177E-1,8.480831272E-2
1.470241667E2,1.535413187E-1,8.619055674E-2
1.470283333E2,1.448064896E-1,8.725977877E-2
1.470325000E2,1.341471646E-1,8.896320382E-2
1.470366667E2,1.263281389E-1,9.015687210E-2
