mass_A
t,x,y
9.108250000E1,2.280728615E-1,3.950547889E-1
9.108666667E1,2.287711837E-1,3.950601916E-1
9.109083333E1,2.287711837E-1,3.950601916E-1
9.109500000E1,2.287711837E-1,3.950601916E-1
9.109916667E1,2.293298414E-1,3.950645137E-1
9.110333333E1,2.293298414E-1,3.950645137E-1
9.110750000E1,2.296091703E-1,3.950666748E-1
9.111166667E1,2.300281636E-1,3.950699164E-1
9.111583333E1,2.305868214E-1,3.950742386E-1
9.112000000E1,2.308672308E-1,3.949367352E-1
9.112416667E1,2.314258885E-1,3.949410573E-1
9.112833333E1,2.325453651E-1,3.946703727E-1
9.113250000E1,2.326850295E-1,3.946714532E-1
9.113666667E1,2.335240967E-1,3.945382720E-1
9.114083333E1,2.338034256E-1,3.945404331E-1
9.114500000E1,2.339452511E-1,3.942621847E-1
9.114916667E1,2.346446538E-1,3.941279230E-1
9.115333333E1,2.347843183E-1,3.941290035E-1
9.115750000E1,2.350636471E-1,3.941311646E-1
9.116166667E1,2.354826404E-1,3.941344062E-1
9.116583333E1,2.359037948E-1,3.938583189E-1
9.117000000E1,2.377205131E-1,3.937327014E-1
9.117416667E1,2.384209963E-1,3.934587752E-1
9.117833333E1,2.385606608E-1,3.934598557E-1
9.118250000E1,2.388399896E-1,3.934620168E-1
9.118666667E1,2.388399896E-1,3.934620168E-1
9.119083333E1,2.396790568E-1,3.933288356E-1
9.119500000E1,2.414979361E-1,3.929238892E-1
9.119916667E1,2.414979361E-1,3.929238892E-1
9.120333333E1,2.419190905E-1,3.926478019E-1
9.120750000E1,2.423380838E-1,3.926510435E-1
9.121166667E1,2.434564798E-1,3.925200234E-1
9.121583333E1,2.438754732E-1,3.925232650E-1
9.122000000E1,2.447156209E-1,3.922504193E-1
9.122416667E1,2.459736813E-1,3.921204797E-1
9.122833333E1,2.468138290E-1,3.918476340E-1
9.123250000E1,2.473757284E-1,3.914329628E-1
9.123666667E1,2.480751311E-1,3.912987010E-1
9.124083333E1,2.493375137E-1,3.906101037E-1
9.124500000E1,2.498972520E-1,3.904747614E-1
9.124916667E1,2.505977353E-1,3.902008352E-1
9.125333333E1,2.515764669E-1,3.900687345E-1
9.125750000E1,2.531160173E-1,3.896616270E-1
9.126166667E1,2.543762388E-1,3.892523585E-1
9.126583333E1,2.556353799E-1,3.889827544E-1
9.127000000E1,2.564766081E-1,3.885702443E-1
9.127416667E1,2.581569035E-1,3.880245530E-1
9.127833333E1,2.595621921E-1,3.869180428E-1
9.128250000E1,2.604034204E-1,3.865055327E-1
9.128666667E1,2.615250580E-1,3.859555192E-1
9.129083333E1,2.627852796E-1,3.855462507E-1
9.129500000E1,2.636265078E-1,3.851337406E-1
9.129916667E1,2.650253133E-1,3.848652171E-1
9.130333333E1,2.657268770E-1,3.844516264E-1
9.130750000E1,2.675468369E-1,3.839070156E-1
9.131166667E1,2.704927565E-1,3.822537336E-1
9.131583333E1,2.714768908E-1,3.814233107E-1
9.132000000E1,2.724599445E-1,3.807325522E-1
9.132416667E1,2.742788238E-1,3.803276059E-1
9.132833333E1,2.758216158E-1,3.795015051E-1
9.133250000E1,2.762438507E-1,3.790857534E-1
9.133666667E1,2.779273877E-1,3.781210687E-1
9.134083333E1,2.812987839E-1,3.756330417E-1
9.134500000E1,2.829844819E-1,3.743890281E-1
9.134916667E1,2.850880928E-1,3.732879206E-1
9.135333333E1,2.871938647E-1,3.719074843E-1
9.135750000E1,2.890170661E-1,3.709438801E-1
9.136166667E1,2.907016837E-1,3.698395310E-1
9.136583333E1,2.926699522E-1,3.681786853E-1
9.137000000E1,2.945007174E-1,3.662374301E-1
9.137416667E1,2.963282410E-1,3.647151682E-1
9.137833333E1,2.981579256E-1,3.629135774E-1
9.138250000E1,3.005484291E-1,3.608369799E-1
9.138666667E1,3.026250597E-1,3.592941767E-1
9.139083333E1,3.044900843E-1,3.570212989E-1
9.139500000E1,3.065324061E-1,3.545738462E-1
9.139916667E1,3.084826764E-1,3.526535213E-1
9.140333333E1,3.102597329E-1,3.503799629E-1
9.140750000E1,3.124813938E-1,3.474940309E-1
9.141166667E1,3.147869393E-1,3.451365880E-1
9.141583333E1,3.169206321E-1,3.422499754E-1
9.142000000E1,3.182612511E-1,3.395331738E-1
9.142416667E1,3.206622511E-1,3.362087627E-1
9.142833333E1,3.227113787E-1,3.328816292E-1
9.143250000E1,3.243179437E-1,3.299029651E-1
9.143666667E1,3.268075922E-1,3.264912664E-1
9.144083333E1,3.285962185E-1,3.227222508E-1
9.144500000E1,3.306460268E-1,3.193071493E-1
9.144916667E1,3.326099086E-1,3.156274629E-1
9.145333333E1,3.343772038E-1,3.121091546E-1
9.145750000E1,3.361866395E-1,3.074676477E-1
9.146166667E1,3.377666801E-1,3.038219744E-1
9.146583333E1,3.400186133E-1,2.992947364E-1
9.147000000E1,3.418289065E-1,2.945423907E-1
9.147416667E1,3.438651649E-1,2.892375664E-1
9.147833333E1,3.458954206E-1,2.847086133E-1
9.148250000E1,3.475974477E-1,2.796228939E-1
9.148666667E1,3.492934721E-1,2.753130457E-1
9.149083333E1,3.515479778E-1,2.704532913E-1
9.149500000E1,3.530351876E-1,2.644791470E-1
9.149916667E1,3.544055559E-1,2.592800163E-1
9.150333333E1,3.562755998E-1,2.537272688E-1
9.150750000E1,3.581217558E-1,2.480986020E-1
9.151166667E1,3.600487067E-1,2.421570629E-1
9.151583333E1,3.615880538E-1,2.356639050E-1
9.152000000E1,3.632805021E-1,2.296421775E-1
9.152416667E1,3.652092720E-1,2.234655296E-1
9.152833333E1,3.673761823E-1,2.168988526E-1
9.153250000E1,3.685224686E-1,2.105594024E-1
9.153666667E1,3.702215865E-1,2.036756090E-1
9.154083333E1,3.720725930E-1,1.974199852E-1
9.154500000E1,3.737729235E-1,1.903794527E-1
9.154916667E1,3.754738603E-1,1.832605505E-1
9.155333333E1,3.766997289E-1,1.767649673E-1
9.155750000E1,3.788739150E-1,1.692578550E-1
9.156166667E1,3.797188927E-1,1.622145326E-1
9.156583333E1,3.814649476E-1,1.546696652E-1
9.157000000E1,3.821705413E-1,1.485531878E-1
9.157416667E1,3.829439954E-1,1.421739264E-1
9.157833333E1,3.829265510E-1,1.359202005E-1
9.158250000E1,3.799480374E-1,1.317248732E-1
9.158666667E1,3.749517843E-1,1.291782412E-1
9.159083333E1,3.685351770E-1,1.278746093E-1
9.159500000E1,3.613342673E-1,1.266432838E-1
9.159916667E1,3.540604449E-1,1.247060256E-1
9.160333333E1,3.447502251E-1,1.225962638E-1
9.160750000E1,3.384101685E-1,1.215283470E-1
9.161166667E1,3.307463170E-1,1.193529483E-1
9.161583333E1,3.233157553E-1,1.174144774E-1
9.162000000E1,3.156440216E-1,1.162578837E-1
9.162416667E1,3.074964105E-1,1.162615303E-1
9.162833333E1,3.014436279E-1,1.140153686E-1
9.163250000E1,2.957745414E-1,1.099682638E-1
9.163666667E1,2.813928422E-1,1.055123977E-1
9.164083333E1,2.738099095E-1,1.039485624E-1
9.164500000E1,2.652155809E-1,1.004511109E-1
9.164916667E1,2.584120669E-1,9.841600472E-2
9.165333333E1,2.489511710E-1,9.552133417E-2
9.165750000E1,2.409009283E-1,9.263757733E-2
9.166166667E1,2.334050094E-1,8.954443358E-2
9.166583333E1,2.237222111E-1,8.653675256E-2
9.167000000E1,2.157401091E-1,8.295232959E-2
9.167416667E1,2.067437011E-1,8.011798213E-2
9.167833333E1,1.982764260E-1,7.695859203E-2
9.168250000E1,1.896142272E-1,7.346855751E-2
9.168666667E1,1.806208748E-1,7.023927006E-2
9.169083333E1,1.725403917E-1,6.813610879E-2
9.169500000E1,1.637625584E-1,6.654611614E-2
9.169916667E1,1.548147578E-1,6.523272882E-2
9.170333333E1,1.451938191E-1,6.515829503E-2
9.170750000E1,1.370497429E-1,6.716888949E-2
9.171166667E1,1.307176222E-1,7.103807723E-2
9.171583333E1,1.240818175E-1,7.789860197E-2
9.172000000E1,1.204617693E-1,8.415443540E-2
