mass_A
t,x,y
2.937916667E0,2.654995238E-1,3.270300182E-1
2.942083333E0,2.670107218E-1,3.255859539E-1
2.946250000E0,2.682485777E-1,3.242283680E-1
2.950416667E0,2.695694404E-1,3.226641881E-1
2.954583333E0,2.711550306E-1,3.212250665E-1
2.958750000E0,2.727176404E-1,3.196078156E-1
2.962916667E0,2.741391680E-1,3.177697329E-1
2.967083333E0,2.755145668E-1,3.161244734E-1
2.971250000E0,2.772035795E-1,3.140248399E-1
2.975416667E0,2.787804234E-1,3.118601922E-1
2.979583333E0,2.802385750E-1,3.097101473E-1
2.983750000E0,2.816076973E-1,3.075067780E-1
2.987916667E0,2.828896226E-1,3.052471168E-1
2.992083333E0,2.842461853E-1,3.027841648E-1
2.996250000E0,2.855886746E-1,3.000359013E-1
3.000416667E0,2.870646848E-1,2.973139043E-1
3.004583333E0,2.881147246E-1,2.947001208E-1
3.008750000E0,2.894050076E-1,2.918813902E-1
3.012916667E0,2.907493510E-1,2.884455355E-1
3.017083333E0,2.924117108E-1,2.854959124E-1
3.021250000E0,2.938361909E-1,2.822673412E-1
3.025416667E0,2.949215918E-1,2.790746625E-1
3.029583333E0,2.964431231E-1,2.754741802E-1
3.033750000E0,2.976802481E-1,2.721218137E-1
3.037916667E0,2.987843177E-1,2.684757305E-1
3.042083333E0,2.999629606E-1,2.646922585E-1
3.046250000E0,3.010747547E-1,2.608580183E-1
3.050416667E0,3.024098861E-1,2.566661364E-1
3.054583333E0,3.033810739E-1,2.526319523E-1
3.058750000E0,3.048774735E-1,2.480792729E-1
3.062916667E0,3.061319425E-1,2.436547358E-1
3.067083333E0,3.072914898E-1,2.391454001E-1
3.071250000E0,3.084420938E-1,2.344374234E-1
3.075416667E0,3.096597680E-1,2.297641267E-1
3.079583333E0,3.108397807E-1,2.246803813E-1
3.083750000E0,3.120007573E-1,2.198247753E-1
3.087916667E0,3.132186663E-1,2.146211514E-1
3.092083333E0,3.144976724E-1,2.092656307E-1
3.096250000E0,3.156199986E-1,2.040229717E-1
3.100416667E0,3.170325731E-1,1.983250105E-1
3.104583333E0,3.181528001E-1,1.926493897E-1
3.108750000E0,3.193601624E-1,1.866298943E-1
3.112916667E0,3.206336429E-1,1.807418049E-1
3.117083333E0,3.218359279E-1,1.748078771E-1
3.121250000E0,3.227490799E-1,1.688383473E-1
3.125416667E0,3.237159735E-1,1.628096352E-1
3.129583333E0,3.249249284E-1,1.565774253E-1
3.133750000E0,3.260620132E-1,1.500236999E-1
3.137916667E0,3.270567009E-1,1.438518222E-1
3.142083333E0,3.280461201E-1,1.375916542E-1
3.146250000E0,3.286465365E-1,1.313164194E-1
3.150416667E0,3.292120439E-1,1.248850613E-1
3.154583333E0,3.295370957E-1,1.195045197E-1
3.158750000E0,3.296024009E-1,1.144558395E-1
3.162916667E0,3.283418688E-1,1.116380557E-1
3.167083333E0,3.248505102E-1,1.109464169E-1
3.171250000E0,3.200921461E-1,1.115698949E-1
3.175416667E0,3.146829094E-1,1.126337747E-1
3.179583333E0,3.110271262E-1,1.125170814E-1
3.183750000E0,3.068307508E-1,1.149420226E-1
3.187916667E0,3.000125730E-1,1.174602062E-1
3.192083333E0,2.921971107E-1,1.171289150E-1
3.196250000E0,2.847928867E-1,1.192916441E-1
3.200416667E0,2.770207218E-1,1.221931741E-1
3.204583333E0,2.702437314E-1,1.185637109E-1
3.208750000E0,2.627242115E-1,1.202556897E-1
3.212916667E0,2.564779019E-1,1.198729052E-1
3.217083333E0,2.500569971E-1,1.198166585E-1
3.221250000E0,2.424904838E-1,1.198084228E-1
3.225416667E0,2.353075152E-1,1.195874356E-1
3.229583333E0,2.283073782E-1,1.199028366E-1
3.233750000E0,2.218791945E-1,1.195311672E-1
3.237916667E0,2.136054682E-1,1.191624172E-1
3.242083333E0,2.067190204E-1,1.187532889E-1
3.246250000E0,1.998450589E-1,1.181914060E-1
3.250416667E0,1.943583760E-1,1.175891450E-1
3.254583333E0,1.838620032E-1,1.165403793E-1
3.258750000E0,1.761155001E-1,1.157701660E-1
3.262916667E0,1.686525491E-1,1.154282793E-1
3.267083333E0,1.603145114E-1,1.136592032E-1
3.271250000E0,1.512223281E-1,1.131335048E-1
