mass_A
t,x,y
1.314858333E2,2.855856388E-1,-1.425344337E-1
1.314900000E2,2.842694013E-1,-1.508235490E-1
1.314941667E2,2.814470190E-1,-1.594339226E-1
1.314983333E2,2.795175889E-1,-1.669690592E-1
1.315025000E2,2.767343884E-1,-1.732287488E-1
1.315066667E2,2.734336452E-1,-1.803303995E-1
1.315108333E2,2.696698929E-1,-1.869086028E-1
1.315150000E2,2.645988088E-1,-1.922942350E-1
1.315191667E2,2.593655155E-1,-1.970001152E-1
1.315233333E2,2.521545857E-1,-2.012819569E-1
1.315275000E2,2.450787038E-1,-2.045003708E-1
1.315316667E2,2.363295281E-1,-2.073658129E-1
1.315358333E2,2.285609041E-1,-2.099127413E-1
1.315400000E2,2.216011755E-1,-2.108550808E-1
1.315441667E2,2.126968761E-1,-2.134955134E-1
1.315483333E2,2.055076153E-1,-2.158348876E-1
1.315525000E2,1.901453658E-1,-2.208971182E-1
1.315566667E2,1.814389146E-1,-2.216392476E-1
1.315608333E2,1.719282919E-1,-2.242891277E-1
1.315650000E2,1.616455939E-1,-2.260413319E-1
1.315691667E2,1.518981526E-1,-2.280884313E-1
1.315733333E2,1.405425794E-1,-2.290992642E-1
1.315775000E2,1.304837099E-1,-2.306205544E-1
1.315816667E2,1.195876030E-1,-2.319274634E-1
1.315858333E2,1.082261253E-1,-2.325593442E-1
1.315900000E2,9.928876015E-2,-2.330776451E-1
1.315941667E2,8.746309252E-2,-2.331102880E-1
1.315983333E2,7.593113920E-2,-2.325318839E-1
1.316025000E2,6.371825301E-2,-2.320398985E-1
1.316066667E2,5.355407005E-2,-2.316676090E-1
1.316108333E2,4.224004062E-2,-2.304793388E-1
1.316150000E2,3.152524904E-2,-2.288268786E-1
1.316191667E2,2.050847669E-2,-2.272549325E-1
1.316233333E2,9.562771076E-3,-2.253786439E-1
1.316275000E2,-3.419443010E-4,-2.221973851E-1
1.316316667E2,-1.258414210E-2,-2.149588713E-1
1.316358333E2,-2.070295316E-2,-2.096271386E-1
1.316400000E2,-2.735222317E-2,-2.061677290E-1
1.316441667E2,-4.145042253E-2,-2.063115900E-1
1.316483333E2,-4.963911941E-2,-2.013599903E-1
1.316525000E2,-5.725668517E-2,-1.951160606E-1
1.316566667E2,-6.435761525E-2,-1.884216837E-1
1.316608333E2,-7.224027588E-2,-1.806920266E-1
1.316650000E2,-7.701859208E-2,-1.729524434E-1
1.316691667E2,-8.237338971E-2,-1.647530319E-1
1.316733333E2,-8.731367808E-2,-1.573513217E-1
1.316775000E2,-9.137962681E-2,-1.492926601E-1
1.316816667E2,-9.584609049E-2,-1.404473877E-1
1.316858333E2,-9.923379909E-2,-1.322370114E-1
1.316900000E2,-1.032301929E-1,-1.238845016E-1
