mass_A
t,x,y
7.369750000E1,2.930571306E-1,3.679295135E-1
7.370166667E1,2.950946884E-1,3.660978373E-1
7.370583333E1,2.963713564E-1,3.646585980E-1
7.371000000E1,2.986884136E-1,3.629650152E-1
7.371416667E1,3.002819234E-1,3.612000073E-1
7.371833333E1,3.027352105E-1,3.589150329E-1
7.372250000E1,3.039980759E-1,3.573449487E-1
7.372666667E1,3.057921112E-1,3.551865286E-1
7.373083333E1,3.083790819E-1,3.526392794E-1
7.373500000E1,3.103705872E-1,3.504823870E-1
7.373916667E1,3.127616158E-1,3.477361401E-1
7.374333333E1,3.148225091E-1,3.451189936E-1
7.374750000E1,3.164910088E-1,3.421696749E-1
7.375166667E1,3.188202880E-1,3.388963321E-1
7.375583333E1,3.203556132E-1,3.361434649E-1
7.376000000E1,3.224853854E-1,3.331318877E-1
7.376416667E1,3.249529316E-1,3.290038601E-1
7.376833333E1,3.265382084E-1,3.264226757E-1
7.377250000E1,3.285202805E-1,3.229466191E-1
7.377666667E1,3.303583837E-1,3.200280712E-1
7.378083333E1,3.325564092E-1,3.157157514E-1
7.378500000E1,3.346851512E-1,3.113330677E-1
7.378916667E1,3.366028017E-1,3.071582344E-1
7.379333333E1,3.386617200E-1,3.027750106E-1
7.379750000E1,3.399493371E-1,2.988047864E-1
7.380166667E1,3.417273403E-1,2.946288727E-1
7.380583333E1,3.436455309E-1,2.903842157E-1
7.381000000E1,3.455666982E-1,2.851907235E-1
7.381416667E1,3.479709673E-1,2.807330700E-1
7.381833333E1,3.492598045E-1,2.758059958E-1
7.382250000E1,3.516089445E-1,2.699655430E-1
7.382666667E1,3.530972887E-1,2.647767033E-1
7.383083333E1,3.546478915E-1,2.600491361E-1
7.383500000E1,3.563403260E-1,2.540061208E-1
7.383916667E1,3.586935400E-1,2.476390814E-1
7.384333333E1,3.604158306E-1,2.419912607E-1
7.384750000E1,3.619419244E-1,2.361773540E-1
7.385166667E1,3.635675170E-1,2.302654761E-1
7.385583333E1,3.656959512E-1,2.231725976E-1
7.386000000E1,3.672228088E-1,2.172599558E-1
7.386416667E1,3.687550136E-1,2.106561691E-1
7.386833333E1,3.705849511E-1,2.038572040E-1
7.387250000E1,3.725228331E-1,1.969099284E-1
7.387666667E1,3.736113304E-1,1.897909089E-1
7.388083333E1,3.753324059E-1,1.833821705E-1
7.388500000E1,3.773262332E-1,1.758318890E-1
7.388916667E1,3.788788590E-1,1.684541406E-1
7.389333333E1,3.803421555E-1,1.612516479E-1
7.389750000E1,3.821936798E-1,1.545880184E-1
7.390166667E1,3.826677222E-1,1.474692478E-1
7.390583333E1,3.835531436E-1,1.413312494E-1
7.391000000E1,3.827617171E-1,1.353199335E-1
7.391416667E1,3.806517617E-1,1.321504468E-1
7.391833333E1,3.749378631E-1,1.304605585E-1
7.392250000E1,3.690239482E-1,1.290982592E-1
7.392666667E1,3.625278083E-1,1.264149100E-1
7.393083333E1,3.546341010E-1,1.256955665E-1
7.393500000E1,3.468837530E-1,1.234633048E-1
7.393916667E1,3.386047814E-1,1.214902624E-1
7.394333333E1,3.309177106E-1,1.195876267E-1
7.394750000E1,3.214585023E-1,1.170130078E-1
7.395166667E1,3.160737203E-1,1.153256658E-1
7.395583333E1,3.092479545E-1,1.127055937E-1
7.396000000E1,3.037902197E-1,1.119392691E-1
7.396416667E1,2.977461859E-1,1.103784813E-1
7.396833333E1,2.822597491E-1,1.040709047E-1
7.397250000E1,2.741205722E-1,1.010457075E-1
7.397666667E1,2.659099702E-1,9.874405772E-2
7.398083333E1,2.567196570E-1,9.544741918E-2
7.398500000E1,2.498290864E-1,9.269519112E-2
7.398916667E1,2.411714709E-1,8.861274661E-2
7.399333333E1,2.323046725E-1,8.604271099E-2
7.399750000E1,2.241047648E-1,8.235877123E-2
7.400166667E1,2.153083731E-1,7.919683487E-2
7.400583333E1,2.071049006E-1,7.597365844E-2
7.401000000E1,1.979150967E-1,7.261119658E-2
7.401416667E1,1.902397194E-1,6.925632754E-2
7.401833333E1,1.824281506E-1,6.636944324E-2
7.402250000E1,1.738726172E-1,6.460962218E-2
7.402666667E1,1.647902305E-1,6.344211471E-2
7.403083333E1,1.556234109E-1,6.305769707E-2
7.403500000E1,1.466759360E-1,6.471270833E-2
7.403916667E1,1.388110840E-1,6.825707878E-2
7.404333333E1,1.327449050E-1,7.276527068E-2
7.404750000E1,1.268999988E-1,7.950025977E-2
7.405166667E1,1.229078217E-1,8.499886460E-2
