mass_A
t,x,y
3.008583333E1,2.171231443E-1,3.489688309E-1
3.009000000E1,2.171231443E-1,3.489688309E-1
3.009416667E1,2.171231443E-1,3.489688309E-1
3.009833333E1,2.171231443E-1,3.489688309E-1
3.010250000E1,2.171231443E-1,3.489688309E-1
3.010666667E1,2.171231443E-1,3.489688309E-1
3.011083333E1,2.173470313E-1,3.485997032E-1
3.011500000E1,2.173470313E-1,3.485997032E-1
3.011916667E1,2.173470313E-1,3.485997032E-1
3.012333333E1,2.173470313E-1,3.485997032E-1
3.012750000E1,2.173470313E-1,3.485997032E-1
3.013166667E1,2.174353809E-1,3.487037820E-1
3.013583333E1,2.174353809E-1,3.487037820E-1
3.014000000E1,2.174353809E-1,3.487037820E-1
3.014416667E1,2.174353809E-1,3.487037820E-1
3.014833333E1,2.174353809E-1,3.487037820E-1
3.015250000E1,2.174353809E-1,3.487037820E-1
3.015666667E1,2.176278094E-1,3.487195113E-1
3.016083333E1,2.176278094E-1,3.487195113E-1
3.016500000E1,2.176278094E-1,3.487195113E-1
3.016916667E1,2.176278094E-1,3.487195113E-1
3.017333333E1,2.176278094E-1,3.487195113E-1
3.017750000E1,2.176278094E-1,3.487195113E-1
3.018166667E1,2.176199448E-1,3.488157255E-1
3.018583333E1,2.176199448E-1,3.488157255E-1
3.019000000E1,2.176199448E-1,3.488157255E-1
3.019416667E1,2.176199448E-1,3.488157255E-1
3.019833333E1,2.176199448E-1,3.488157255E-1
3.020250000E1,2.179085875E-1,3.488393194E-1
3.020666667E1,2.179085875E-1,3.488393194E-1
3.021083333E1,2.180048018E-1,3.488471840E-1
3.021500000E1,2.180048018E-1,3.488471840E-1
3.021916667E1,2.180048018E-1,3.488471840E-1
3.022333333E1,2.181972303E-1,3.488629133E-1
3.022750000E1,2.182934445E-1,3.488707779E-1
3.023166667E1,2.182934445E-1,3.488707779E-1
3.023583333E1,2.185820872E-1,3.488943718E-1
3.024000000E1,2.185820872E-1,3.488943718E-1
3.024416667E1,2.187902450E-1,3.487176726E-1
3.024833333E1,2.187902450E-1,3.487176726E-1
3.025250000E1,2.190788877E-1,3.487412664E-1
3.025666667E1,2.190788877E-1,3.487412664E-1
3.026083333E1,2.190788877E-1,3.487412664E-1
3.026500000E1,2.191751020E-1,3.487491311E-1
3.026916667E1,2.191751020E-1,3.487491311E-1
3.027333333E1,2.191751020E-1,3.487491311E-1
3.027750000E1,2.194637447E-1,3.487727249E-1
3.028166667E1,2.194637447E-1,3.487727249E-1
3.028583333E1,2.196561732E-1,3.487884542E-1
3.029000000E1,2.196561732E-1,3.487884542E-1
3.029416667E1,2.196561732E-1,3.487884542E-1
3.029833333E1,2.196561732E-1,3.487884542E-1
3.030250000E1,2.196561732E-1,3.487884542E-1
3.030666667E1,2.200646240E-1,3.485312700E-1
3.031083333E1,2.203532668E-1,3.485548639E-1
3.031500000E1,2.203532668E-1,3.485548639E-1
3.031916667E1,2.203532668E-1,3.485548639E-1
3.032333333E1,2.208343380E-1,3.485941870E-1
3.032750000E1,2.212191950E-1,3.486256455E-1
3.033166667E1,2.212191950E-1,3.486256455E-1
3.033583333E1,2.214116235E-1,3.486413747E-1
3.034000000E1,2.217159954E-1,3.484725401E-1
3.034416667E1,2.218200743E-1,3.483841905E-1
3.034833333E1,2.223011455E-1,3.484235136E-1
3.035250000E1,2.223011455E-1,3.484235136E-1
3.035666667E1,2.223973598E-1,3.484313783E-1
3.036083333E1,2.226860025E-1,3.484549722E-1
3.036500000E1,2.226860025E-1,3.484549722E-1
3.036916667E1,2.231670737E-1,3.484942953E-1
3.037333333E1,2.234557165E-1,3.485178892E-1
3.037750000E1,2.237600885E-1,3.483490546E-1
3.038166667E1,2.241449454E-1,3.483805131E-1
3.038583333E1,2.241449454E-1,3.483805131E-1
3.039000000E1,2.244571821E-1,3.481154642E-1
3.039416667E1,2.246496106E-1,3.481311935E-1
3.039833333E1,2.250423322E-1,3.480664377E-1
3.040250000E1,2.252347606E-1,3.480821670E-1
3.040666667E1,2.252347606E-1,3.480821670E-1
3.041083333E1,2.253309749E-1,3.480900316E-1
3.041500000E1,2.255234034E-1,3.481057609E-1
3.041916667E1,2.259239896E-1,3.479447909E-1
3.042333333E1,2.270295341E-1,3.474540163E-1
3.042750000E1,2.274222557E-1,3.473892606E-1
3.043166667E1,2.280152704E-1,3.472440198E-1
3.043583333E1,2.282076989E-1,3.472597491E-1
3.044000000E1,2.284963416E-1,3.472833430E-1
3.044416667E1,2.288890632E-1,3.472185872E-1
3.044833333E1,2.290972210E-1,3.470418880E-1
3.045250000E1,2.293858637E-1,3.470654819E-1
3.045666667E1,2.294820779E-1,3.470733465E-1
3.046083333E1,2.305482993E-1,3.470636431E-1
3.046500000E1,2.312611221E-1,3.466376243E-1
3.046916667E1,2.326553093E-1,3.461704436E-1
3.047333333E1,2.326553093E-1,3.461704436E-1
3.047750000E1,2.335291021E-1,3.461450110E-1
3.048166667E1,2.339296884E-1,3.459840410E-1
3.048583333E1,2.344343535E-1,3.457347214E-1
3.049000000E1,2.348428043E-1,3.454775372E-1
3.049416667E1,2.353317402E-1,3.454206461E-1
3.049833333E1,2.357323264E-1,3.452596761E-1
3.050250000E1,2.362369915E-1,3.450103565E-1
3.050666667E1,2.369419497E-1,3.446805519E-1
3.051083333E1,2.378472011E-1,3.442702623E-1
3.051500000E1,2.383518662E-1,3.440209427E-1
3.051916667E1,2.398422676E-1,3.435616266E-1
3.052333333E1,2.401387750E-1,3.434890063E-1
3.052750000E1,2.407317897E-1,3.433437655E-1
3.053166667E1,2.417411199E-1,3.428451263E-1
3.053583333E1,2.423498639E-1,3.425074571E-1
3.054000000E1,2.438638592E-1,3.417594983E-1
3.054416667E1,2.447769751E-1,3.412529945E-1
3.054833333E1,2.456029673E-1,3.414173688E-1
3.055250000E1,2.468309414E-1,3.406137447E-1
3.055666667E1,2.478939283E-1,3.402486343E-1
3.056083333E1,2.483796297E-1,3.398363360E-1
3.056500000E1,2.493679876E-1,3.395942682E-1
3.056916667E1,2.503825608E-1,3.390314861E-1
3.057333333E1,2.516000488E-1,3.383561477E-1
3.057750000E1,2.525452362E-1,3.378522654E-1
3.058166667E1,2.533621379E-1,3.373378969E-1
3.058583333E1,2.542052550E-1,3.365028143E-1
3.059000000E1,2.552303145E-1,3.358117466E-1
3.059416667E1,2.566874187E-1,3.345748520E-1
3.059833333E1,2.583264652E-1,3.334819722E-1
3.060250000E1,2.592704268E-1,3.322031329E-1
3.060666667E1,2.616370680E-1,3.314808723E-1
3.061083333E1,2.630414591E-1,3.302887243E-1
3.061500000E1,2.649367347E-1,3.296748550E-1
3.061916667E1,2.659016404E-1,3.282161459E-1
3.062333333E1,2.668742480E-1,3.276037360E-1
3.062750000E1,2.684438616E-1,3.262713353E-1
3.063166667E1,2.704188295E-1,3.237420036E-1
3.063583333E1,2.712185127E-1,3.224235472E-1
3.064000000E1,2.720945647E-1,3.211113333E-1
3.064416667E1,2.747131547E-1,3.191727652E-1
3.064833333E1,2.765243595E-1,3.177063542E-1
3.065250000E1,2.774705379E-1,3.164767515E-1
3.065666667E1,2.793239804E-1,3.135530909E-1
3.066083333E1,2.805741745E-1,3.114257900E-1
3.066500000E1,2.825366575E-1,3.090491959E-1
3.066916667E1,2.836590838E-1,3.066039348E-1
3.067333333E1,2.844630836E-1,3.049541178E-1
3.067750000E1,2.863921396E-1,3.023034794E-1
3.068166667E1,2.882754015E-1,2.993751152E-1
3.068583333E1,2.896990616E-1,2.962036959E-1
3.069000000E1,2.901714477E-1,2.937764664E-1
3.069416667E1,2.911214213E-1,2.922102228E-1
3.069833333E1,2.930714239E-1,2.884653664E-1
3.070250000E1,2.949769327E-1,2.852648382E-1
3.070666667E1,2.962589490E-1,2.821503365E-1
3.071083333E1,2.978490597E-1,2.791698177E-1
3.071500000E1,2.989882718E-1,2.752897032E-1
3.071916667E1,3.004801559E-1,2.721234569E-1
3.072333333E1,3.016998427E-1,2.689349610E-1
3.072750000E1,3.032113755E-1,2.638522076E-1
3.073166667E1,3.038532929E-1,2.610275086E-1
3.073583333E1,3.047314323E-1,2.569890458E-1
3.074000000E1,3.061205922E-1,2.534033784E-1
3.074416667E1,3.070432308E-1,2.488205207E-1
3.074833333E1,3.086574880E-1,2.441571883E-1
3.075250000E1,3.097051006E-1,2.397215541E-1
3.075666667E1,3.106277393E-1,2.351386964E-1
3.076083333E1,3.122060210E-1,2.292393506E-1
3.076500000E1,3.131708444E-1,2.256680340E-1
3.076916667E1,3.139805345E-1,2.202419059E-1
3.077333333E1,3.155176725E-1,2.148752400E-1
3.077750000E1,3.161664798E-1,2.099241668E-1
3.078166667E1,3.176220179E-1,2.040626252E-1
3.078583333E1,3.188869422E-1,1.990398625E-1
3.079000000E1,3.197660047E-1,1.927650452E-1
3.079416667E1,3.206347248E-1,1.876058771E-1
3.079833333E1,3.221541162E-1,1.816884915E-1
3.080250000E1,3.226586982E-1,1.755155380E-1
3.080666667E1,3.238211316E-1,1.697415910E-1
3.081083333E1,3.248120940E-1,1.639536278E-1
3.081500000E1,3.257328287E-1,1.577456563E-1
3.081916667E1,3.264022298E-1,1.504968629E-1
3.082333333E1,3.273161410E-1,1.449593953E-1
3.082750000E1,3.283673860E-1,1.377418142E-1
3.083166667E1,3.296553603E-1,1.311342459E-1
3.083583333E1,3.301272379E-1,1.253613912E-1
3.084000000E1,3.311606717E-1,1.198281527E-1
3.084416667E1,3.313693392E-1,1.149054970E-1
3.084833333E1,3.307296464E-1,1.108820667E-1
3.085250000E1,3.275920608E-1,1.089790272E-1
3.085666667E1,3.230325068E-1,1.102528966E-1
3.086083333E1,3.170121713E-1,1.104387894E-1
3.086500000E1,3.114668810E-1,1.119226552E-1
3.086916667E1,3.055210046E-1,1.135674910E-1
3.087333333E1,3.002912779E-1,1.158783011E-1
3.087750000E1,2.914441463E-1,1.174850937E-1
3.088166667E1,2.862277310E-1,1.184266373E-1
3.088583333E1,2.795597249E-1,1.188601652E-1
3.089000000E1,2.711968260E-1,1.174154609E-1
3.089416667E1,2.653840630E-1,1.180276276E-1
3.089833333E1,2.582928497E-1,1.183178315E-1
3.090250000E1,2.499870515E-1,1.188349462E-1
3.090666667E1,2.433543604E-1,1.188364381E-1
3.091083333E1,2.369465159E-1,1.187475785E-1
3.091500000E1,2.296922571E-1,1.183720711E-1
3.091916667E1,2.209347014E-1,1.177649524E-1
3.092333333E1,2.142755241E-1,1.180904712E-1
3.092750000E1,2.082270215E-1,1.175960620E-1
3.093166667E1,2.005206243E-1,1.160263890E-1
3.093583333E1,1.929871910E-1,1.153052037E-1
3.094000000E1,1.847648664E-1,1.145468096E-1
3.094416667E1,1.787853331E-1,1.137991530E-1
3.094833333E1,1.698421959E-1,1.134133139E-1
3.095250000E1,1.616549063E-1,1.122263088E-1
3.095666667E1,1.546239555E-1,1.109311626E-1
3.096083333E1,1.472793452E-1,1.103308084E-1
3.096500000E1,1.384314380E-1,1.094988430E-1
