mass_A
t,x,y
1.843916667E1,3.036232918E-1,2.633337992E-1
1.844333333E1,3.050613262E-1,2.591795464E-1
1.844750000E1,3.059945746E-1,2.552281348E-1
1.845166667E1,3.077864226E-1,2.512248544E-1
1.845583333E1,3.084118813E-1,2.463321242E-1
1.846000000E1,3.103756046E-1,2.413141418E-1
1.846416667E1,3.109675606E-1,2.361840300E-1
1.846833333E1,3.121753194E-1,2.319673375E-1
1.847250000E1,3.135965976E-1,2.272502485E-1
1.847666667E1,3.150739405E-1,2.218472757E-1
1.848083333E1,3.157813027E-1,2.174170638E-1
1.848500000E1,3.168596391E-1,2.126719424E-1
1.848916667E1,3.174918153E-1,2.083862198E-1
1.849333333E1,3.189077950E-1,2.023509496E-1
1.849750000E1,3.200432379E-1,1.959851974E-1
1.850166667E1,3.215869997E-1,1.902679228E-1
1.850583333E1,3.220603701E-1,1.849471188E-1
1.851000000E1,3.239264349E-1,1.787070834E-1
1.851416667E1,3.242373425E-1,1.725336424E-1
1.851833333E1,3.253336933E-1,1.662306900E-1
1.852250000E1,3.261081042E-1,1.591265652E-1
1.852666667E1,3.275421242E-1,1.534323568E-1
1.853083333E1,3.280883088E-1,1.483573514E-1
1.853500000E1,3.294264515E-1,1.413930667E-1
1.853916667E1,3.308020531E-1,1.339705178E-1
1.854333333E1,3.308961049E-1,1.290573949E-1
1.854750000E1,3.321093847E-1,1.236206571E-1
1.855166667E1,3.325963499E-1,1.176632239E-1
1.855583333E1,3.320349142E-1,1.128478404E-1
1.856000000E1,3.309418956E-1,1.100804461E-1
1.856416667E1,3.261126772E-1,1.100309353E-1
1.856833333E1,3.222135215E-1,1.104950793E-1
1.857250000E1,3.152765251E-1,1.115590035E-1
1.857666667E1,3.096580217E-1,1.128287181E-1
1.858083333E1,3.027884452E-1,1.145112097E-1
1.858500000E1,2.961917298E-1,1.170790883E-1
1.858916667E1,2.901622148E-1,1.169314644E-1
1.859333333E1,2.830024842E-1,1.158283726E-1
1.859750000E1,2.772177980E-1,1.169090775E-1
1.860166667E1,2.686755607E-1,1.179369947E-1
1.860583333E1,2.612423429E-1,1.168192350E-1
1.861000000E1,2.552726619E-1,1.178562747E-1
1.861416667E1,2.478565813E-1,1.180721271E-1
1.861833333E1,2.404627504E-1,1.180157820E-1
1.862250000E1,2.333856161E-1,1.174372916E-1
1.862666667E1,2.254028910E-1,1.178808422E-1
1.863083333E1,2.188924013E-1,1.170746535E-1
1.863500000E1,2.120207157E-1,1.173350052E-1
1.863916667E1,2.036048437E-1,1.163730691E-1
1.864333333E1,1.970721044E-1,1.158390780E-1
1.864750000E1,1.900617191E-1,1.144439952E-1
1.865166667E1,1.819402942E-1,1.132321113E-1
1.865583333E1,1.740832284E-1,1.123043172E-1
1.866000000E1,1.658568889E-1,1.118493512E-1
1.866416667E1,1.585571289E-1,1.103845664E-1
1.866833333E1,1.496767818E-1,1.100248342E-1
1.867250000E1,1.436048057E-1,1.096505575E-1
1.867666667E1,1.362487269E-1,1.085610604E-1
1.868083333E1,1.279669931E-1,1.098369274E-1
