mass_A
t,x,y
1.307729167E2,2.064653708E-1,4.241044403E-1
1.307770833E2,2.064705115E-1,4.237299056E-1
1.307812500E2,2.064705115E-1,4.237299056E-1
1.307854167E2,2.064705115E-1,4.237299056E-1
1.307895833E2,2.064705115E-1,4.237299056E-1
1.307937500E2,2.064705115E-1,4.237299056E-1
1.307979167E2,2.064705115E-1,4.237299056E-1
1.308020833E2,2.067202014E-1,4.237333327E-1
1.308062500E2,2.068467598E-1,4.236102013E-1
1.308104167E2,2.068467598E-1,4.236102013E-1
1.308145833E2,2.070964497E-1,4.236136284E-1
1.308187500E2,2.070964497E-1,4.236136284E-1
1.308229167E2,2.072212946E-1,4.236153420E-1
1.308270833E2,2.072212946E-1,4.236153420E-1
1.308312500E2,2.072212946E-1,4.236153420E-1
1.308354167E2,2.074709845E-1,4.236187691E-1
1.308395833E2,2.074709845E-1,4.236187691E-1
1.308437500E2,2.074709845E-1,4.236187691E-1
1.308479167E2,2.078455193E-1,4.236239098E-1
1.308562500E2,2.079737913E-1,4.233759335E-1
1.308604167E2,2.082251947E-1,4.232545156E-1
1.308645833E2,2.085997295E-1,4.232596563E-1
1.308687500E2,2.084748846E-1,4.232579428E-1
1.308729167E2,2.084748846E-1,4.232579428E-1
1.308770833E2,2.085997295E-1,4.232596563E-1
1.308812500E2,2.085997295E-1,4.232596563E-1
1.308854167E2,2.085997295E-1,4.232596563E-1
1.308895833E2,2.087245745E-1,4.232613699E-1
1.308937500E2,2.090991092E-1,4.232665106E-1
1.308979167E2,2.090991092E-1,4.232665106E-1
1.309020833E2,2.098464653E-1,4.234016368E-1
1.309062500E2,2.100961551E-1,4.234050639E-1
1.309104167E2,2.108452247E-1,4.234153453E-1
1.309145833E2,2.108452247E-1,4.234153453E-1
1.309187500E2,2.112197595E-1,4.234204860E-1
1.309229167E2,2.110949146E-1,4.234187724E-1
1.309270833E2,2.110949146E-1,4.234187724E-1
1.309312500E2,2.110949146E-1,4.234187724E-1
1.309354167E2,2.112197595E-1,4.234204860E-1
1.309395833E2,2.112197595E-1,4.234204860E-1
1.309437500E2,2.119688291E-1,4.234307673E-1
1.309479167E2,2.119688291E-1,4.234307673E-1
1.309520833E2,2.119688291E-1,4.234307673E-1
1.309562500E2,2.123450774E-1,4.233110631E-1
1.309604167E2,2.123450774E-1,4.233110631E-1
1.309645833E2,2.127196122E-1,4.233162037E-1
1.309687500E2,2.130941470E-1,4.233213444E-1
1.309729167E2,2.135935267E-1,4.233281986E-1
1.309770833E2,2.139680615E-1,4.233333393E-1
1.309812500E2,2.142177513E-1,4.233367664E-1
1.309854167E2,2.143425963E-1,4.233384800E-1
1.309895833E2,2.143425963E-1,4.233384800E-1
1.309937500E2,2.150950930E-1,4.230990715E-1
1.309979167E2,2.153447828E-1,4.231024986E-1
1.310020833E2,2.153447828E-1,4.231024986E-1
1.310062500E2,2.158441625E-1,4.231093528E-1
1.310104167E2,2.160938524E-1,4.231127799E-1
1.310145833E2,2.168429220E-1,4.231230613E-1
1.310187500E2,2.173423017E-1,4.231299155E-1
1.310229167E2,2.179665263E-1,4.231384833E-1
1.310270833E2,2.179665263E-1,4.231384833E-1
1.310312500E2,2.179665263E-1,4.231384833E-1
1.310354167E2,2.188404408E-1,4.231504782E-1
1.310395833E2,2.194646655E-1,4.231590460E-1
1.310437500E2,2.195895104E-1,4.231607596E-1
1.310479167E2,2.202137351E-1,4.231693273E-1
1.310520833E2,2.202137351E-1,4.231693273E-1
1.310562500E2,2.207131148E-1,4.231761816E-1
1.310604167E2,2.210876496E-1,4.231813222E-1
1.310645833E2,2.217118742E-1,4.231898900E-1
1.310687500E2,2.224626574E-1,4.230753265E-1
1.310770833E2,2.244764614E-1,4.233431092E-1
1.310812500E2,2.250344877E-1,4.228001940E-1
1.310854167E2,2.254233637E-1,4.231201455E-1
1.310895833E2,2.255020023E-1,4.231212248E-1
1.310937500E2,2.263681072E-1,4.230544590E-1
1.310979167E2,2.276328022E-1,4.225998966E-1
1.311020833E2,2.285807839E-1,4.222982941E-1
